epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.6756521716117859,0.594,0.6221647834777833,0.683,0.740248,5e-05
2,0.6464685645103455,0.64025,0.6174589657783508,0.668,0.829968,4.999865664945505e-05
3,0.5645122241973877,0.74325,0.5282910876274108,0.757,0.886924,4.999462674513372e-05
4,0.5337237367630004,0.77575,0.4788616337776184,0.825,0.913004,4.998791072896043e-05
5,0.5094084920883178,0.8005,0.4481379337310791,0.833,0.915628,4.997850933742203e-05
6,0.49472795486450194,0.8145,0.4933654177188873,0.803,0.8819079999999999,4.996642360148706e-05
7,0.48468653845787046,0.81675,0.4517190942764282,0.833,0.9230959999999998,4.9951654846492654e-05
8,0.47987364649772646,0.8175,0.4284000239372253,0.854,0.9381079999999999,4.993420469199922e-05
9,0.46482209181785583,0.82725,0.4275081822872162,0.855,0.93026,4.991407505161286e-05
10,0.46802435660362246,0.83125,0.41273556351661683,0.854,0.9391160000000001,4.989126813277546e-05
11,0.45511831521987917,0.833,0.4412447988986969,0.844,0.9378839999999999,4.986578643652269e-05
12,0.4560002610683441,0.8315,0.41647107648849485,0.855,0.940496,4.983763275720971e-05
13,0.4464768235683441,0.84125,0.423061274766922,0.864,0.93996,4.9806810182204715e-05
14,0.44180299162864684,0.84075,0.4257063374519348,0.864,0.9372079999999999,4.977332209155037e-05
15,0.43618878746032713,0.8445,0.3947961492538452,0.874,0.9493400000000001,4.9737172157593216e-05
16,0.42753840899467466,0.84875,0.4016231577396393,0.883,0.948624,4.969836434458088e-05
17,0.4199651188850403,0.86025,0.3891032164096832,0.872,0.951944,4.965690290822737e-05
18,0.4255148272514343,0.85775,0.4398672704696655,0.85,0.9321320000000001,4.961279239524642e-05
19,0.42924358892440795,0.849,0.40217164635658265,0.87,0.9522079999999999,4.956603764285288e-05
20,0.4145397579669952,0.86225,0.4010230851173401,0.871,0.9437999999999999,4.951664377823219e-05
21,0.410669264793396,0.86275,0.3866141040325165,0.884,0.953908,4.946461621797824e-05
22,0.4058276002407074,0.87,0.39146556735038757,0.876,0.952252,4.940996066749931e-05
23,0.4155315084457398,0.86775,0.3858927409648895,0.877,0.9513720000000001,4.935268312039243e-05
24,0.4108574573993683,0.86225,0.39798229598999024,0.873,0.95194,4.929278985778609e-05
25,0.40663395667076113,0.87225,0.393090470790863,0.873,0.9476960000000001,4.923028744765147e-05
26,0.39284207820892336,0.87375,0.3994826083183289,0.875,0.9450120000000001,4.9165182744082176e-05
27,0.38992359352111816,0.8755,0.3802527570724487,0.886,0.953772,4.909748288654263e-05
28,0.39022330594062804,0.8775,0.39158393955230714,0.871,0.9542280000000001,4.902719529908511e-05
29,0.38936545681953433,0.8785,0.3831936287879944,0.879,0.950992,4.895432768953565e-05
30,0.38418840408325194,0.8885,0.3772861180305481,0.881,0.956316,4.8878888048648786e-05
31,0.38342319679260256,0.88575,0.3842905926704407,0.884,0.948768,4.880088464923127e-05
32,0.3847127513885498,0.8845,0.3707888286113739,0.895,0.9582,4.872032604523486e-05
33,0.3756090683937073,0.8915,0.3913428745269775,0.878,0.9529799999999999,4.86372210708183e-05
34,0.3793584623336792,0.894,0.40482707405090335,0.869,0.9538599999999999,4.855157883937853e-05
35,0.3730362722873688,0.89625,0.3728084318637848,0.889,0.9637,4.846340874255135e-05
36,0.3658032743930817,0.896,0.375627375125885,0.891,0.963904,4.837272044918144e-05
37,0.3670022060871124,0.8955,0.3620880162715912,0.898,0.962664,4.827952390426216e-05
38,0.369004266500473,0.89075,0.3636607928276062,0.898,0.962256,4.818382932784488e-05
39,0.3619565351009369,0.90475,0.374373295545578,0.887,0.959552,4.808564721391827e-05
40,0.366194983959198,0.895,0.3679179491996765,0.895,0.9626680000000001,4.798498832925754e-05
41,0.36078842377662657,0.902,0.37935525131225584,0.886,0.957372,4.788186371224372e-05
42,0.3598006546497345,0.89725,0.3632620611190796,0.892,0.96402,4.777628467165318e-05
43,0.36459444761276244,0.8965,0.36169026923179626,0.901,0.9627239999999999,4.7668262785417475e-05
44,0.3553402820825577,0.9075,0.35533479213714597,0.906,0.965464,4.755780989935374e-05
45,0.3541221146583557,0.90425,0.3573330636024475,0.898,0.964424,4.744493812586561e-05
46,0.3575993540287018,0.90475,0.3600685157775879,0.904,0.9630639999999999,4.7329659842615e-05
47,0.3442631698846817,0.91125,0.35745356225967406,0.914,0.9622160000000001,4.721198769116475e-05
48,0.35095432710647584,0.90625,0.3538976799249649,0.907,0.9659880000000001,4.7091934575592297e-05
49,0.3504403492212296,0.904,0.34892760050296784,0.908,0.9646399999999999,4.696951366107465e-05
50,0.340859787106514,0.91025,0.3547011388540268,0.907,0.965676,4.684473837244464e-05
51,0.34662241995334625,0.907,0.35808811569213866,0.908,0.9630319999999999,4.6717622392718744e-05
52,0.34238093161582944,0.91575,0.35507442927360533,0.9,0.964444,4.6588179661596617e-05
53,0.34022366189956665,0.91775,0.35282626080513,0.909,0.965216,4.645642437393241e-05
54,0.3394950890541077,0.91175,0.3554348311424255,0.907,0.9645640000000001,4.6322370978178164e-05
55,0.3356241209506989,0.9205,0.36817159795761106,0.888,0.962536,4.6186034174799365e-05
56,0.3292286876440048,0.92125,0.3633466353416443,0.908,0.965636,4.604742891466288e-05
57,0.32842588114738464,0.91975,0.3551687115430832,0.895,0.9673240000000001,4.590657039739743e-05
58,0.3296855635643005,0.9215,0.36517184686660764,0.9,0.964124,4.5763474069726755e-05
59,0.3282139995098114,0.9235,0.364541668176651,0.897,0.963844,4.5618155623775743e-05
60,0.3303286011219025,0.92075,0.36216732931137086,0.893,0.962436,4.547063099534957e-05
61,0.3126771785020828,0.9295,0.36133733272552493,0.901,0.964628,4.5320916362186205e-05
62,0.3217351061105728,0.9245,0.3637571792602539,0.898,0.9645760000000001,4.51690281421823e-05
63,0.3192943630218506,0.928,0.34606129384040835,0.917,0.9689919999999999,4.50149829915928e-05
64,0.32085776686668394,0.92975,0.36624684524536133,0.904,0.9618200000000001,4.48587978032044e-05
65,0.32934373784065246,0.92325,0.35411653518676756,0.909,0.961564,4.470048970448307e-05
66,0.32073524391651154,0.93075,0.3531831223964691,0.913,0.964552,4.454007605569578e-05
67,0.31659769570827484,0.9305,0.36849765610694885,0.893,0.9589,4.437757444800683e-05
68,0.3136602386236191,0.93525,0.36194714760780333,0.89,0.962936,4.421300270154873e-05
69,0.31613835763931275,0.933,0.36225612688064573,0.895,0.9612280000000001,4.404637886346802e-05
70,0.3112816073894501,0.9355,0.3730396465063095,0.894,0.95716,4.387772120594625e-05
71,0.3167992905378342,0.9265,0.368713719367981,0.905,0.96282,4.370704822419615e-05
72,0.3097457764148712,0.933,0.37574084258079526,0.895,0.9595960000000001,4.353437863443348e-05
73,0.30605540072917936,0.9395,0.3771110465526581,0.893,0.959436,4.3359731371824576e-05
74,0.30505335199832917,0.93925,0.3615973732471466,0.911,0.9621959999999999,4.3183125588409867e-05
75,0.3085510855913162,0.93475,0.3850812392234802,0.894,0.9574039999999999,4.3004580651003675e-05
76,0.3010818108320236,0.93825,0.36664805126190186,0.902,0.963784,4.282411613907041e-05
77,0.31080962097644804,0.9345,0.36786856722831723,0.898,0.961792,4.2641751842577454e-05
78,0.29606308925151825,0.94275,0.3892589783668518,0.893,0.95536,4.245750775982496e-05
79,0.30463859236240387,0.94175,0.395404115319252,0.89,0.9545680000000001,4.227140409525287e-05
80,0.30022439801692963,0.94325,0.38642365646362303,0.894,0.956788,4.208346125722518e-05
81,0.29144971978664397,0.94525,0.37644458150863647,0.897,0.959536,4.189369985579202e-05
82,0.29165641725063324,0.9445,0.3841932048797607,0.894,0.958176,4.1702140700429465e-05
83,0.2892940721511841,0.94625,0.37407051634788513,0.908,0.961648,4.150880479775758e-05
84,0.2900001846551895,0.94875,0.3758143968582153,0.898,0.9597119999999999,4.131371334923678e-05
85,0.29266504526138304,0.9485,0.38817266511917115,0.887,0.9604320000000001,4.1116887748842886e-05
86,0.29678916120529175,0.94125,0.37748810529708865,0.902,0.955912,4.0918349580721e-05
87,0.2822799772024155,0.95275,0.3776047077178955,0.898,0.955972,4.0718120616818595e-05
88,0.29377683806419375,0.94675,0.37218968152999876,0.905,0.9541160000000001,4.0516222814497914e-05
89,0.28719781744480133,0.951,0.35244499635696414,0.91,0.9620320000000001,4.0312678314128177e-05
90,0.2842872306108475,0.95175,0.38247328567504885,0.899,0.956572,4.010750943665757e-05
91,0.2800663869380951,0.95575,0.38061164844036105,0.902,0.959956,3.990073868116557e-05
92,0.2866149750947952,0.951,0.38614964294433596,0.898,0.95638,3.9692388722395614e-05
93,0.2789326175451279,0.9585,0.36785485911369326,0.903,0.96112,3.9482482408268564e-05
94,0.27507935857772825,0.959,0.38083295011520385,0.892,0.9570759999999999,3.9271042757377185e-05
95,0.2819881924390793,0.95375,0.3834448533058166,0.896,0.959816,3.905809295646191e-05
96,0.28065883958339694,0.9535,0.37575428545475004,0.911,0.9546159999999999,3.884365635786814e-05
