epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.95760888671875,0.5775,0.6146677980422973,0.67,0.74474,0.0001
2,0.5864956259727478,0.69125,0.475666690826416,0.777,0.8569040000000001,9.999728588359285e-05
3,0.5312716822624206,0.7425,0.44858850646018983,0.797,0.8791399999999999,9.998914383200485e-05
4,0.49046961951255796,0.7755,0.4078411905765533,0.814,0.900604,9.997557473810371e-05
5,0.4435164768695831,0.798,0.3628227715492249,0.847,0.918112,9.995658008989348e-05
6,0.44073952388763427,0.8055,0.44949446940422055,0.819,0.901676,9.993216197035139e-05
7,0.4126151449680328,0.81375,0.37197765994071963,0.853,0.9133999999999999,9.990232305719943e-05
8,0.38789299058914184,0.8365,0.46531794357299805,0.83,0.8878360000000001,9.986706662261065e-05
9,0.39302749252319336,0.838,0.33640247440338134,0.864,0.9363199999999999,9.982639653285045e-05
10,0.402549950838089,0.843,0.32034074974060056,0.87,0.941248,9.978031724785244e-05
11,0.36975397491455075,0.841,0.3081549127101898,0.872,0.937348,9.972883382072951e-05
12,0.36255625319480894,0.84175,0.25845996975898744,0.897,0.958012,9.96719518972196e-05
13,0.35424943137168885,0.85025,0.2627922558784485,0.884,0.955696,9.960967771506664e-05
14,0.3291434223651886,0.86475,0.22960120332241057,0.905,0.9662280000000001,9.954201810333643e-05
15,0.3193676383495331,0.86575,0.23539841878414153,0.908,0.963788,9.94689804816679e-05
16,0.2989277970790863,0.87925,0.2991829221248627,0.878,0.946232,9.93905728594593e-05
17,0.31645245242118836,0.864,0.25725725150108336,0.897,0.9580960000000001,9.930680383498997e-05
18,0.3065024597644806,0.878,0.22144973468780518,0.914,0.968148,9.921768259447744e-05
19,0.3028156220912933,0.87425,0.22870133197307588,0.911,0.969044,9.912321891107008e-05
20,0.29557815623283384,0.8765,0.2246649990081787,0.905,0.969076,9.902342314377522e-05
21,0.3021245677471161,0.8725,0.2211292724609375,0.912,0.969608,9.891830623632336e-05
22,0.2889675359725952,0.88375,0.2059689543247223,0.915,0.9707079999999999,9.880787971596798e-05
23,0.28489458072185514,0.881,0.22545648384094238,0.908,0.968952,9.869215569222141e-05
24,0.2772600622177124,0.88975,0.21463845992088318,0.922,0.970324,9.857114685552697e-05
25,0.2889246108531952,0.87925,0.2023063727617264,0.916,0.973704,9.844486647586722e-05
26,0.29044860577583315,0.883,0.21963585948944092,0.9,0.970092,9.831332840130885e-05
27,0.2676278576850891,0.89075,0.21336073923110963,0.915,0.9733799999999999,9.817654705648406e-05
28,0.25667214035987856,0.898,0.22650804829597473,0.918,0.9705719999999999,9.803453744100867e-05
29,0.2748725829124451,0.89075,0.24065825355052947,0.909,0.96934,9.788731512783731e-05
30,0.26217185270786286,0.895,0.24007602488994598,0.912,0.9678800000000001,9.773489626155569e-05
31,0.2382832124233246,0.90075,0.17616756522655488,0.924,0.9804759999999999,9.75772975566101e-05
32,0.2568837555646896,0.89425,0.17559548270702363,0.928,0.98018,9.741453629547449e-05
33,0.2344812400341034,0.90875,0.1927009905576706,0.923,0.979528,9.72466303267553e-05
34,0.2529290590286255,0.901,0.18997989642620086,0.924,0.976436,9.707359806323415e-05
35,0.24680128598213197,0.89925,0.19082922089099885,0.922,0.9785200000000001,9.689545847984861e-05
36,0.23760955107212067,0.89975,0.18812141692638398,0.927,0.9793360000000001,9.671223111161146e-05
37,0.23255975198745726,0.90975,0.1723842478990555,0.934,0.984676,9.652393605146843e-05
38,0.25737321996688844,0.8975,0.18038117897510528,0.922,0.980736,9.633059394809473e-05
39,0.2249662534594536,0.91475,0.24307385325431824,0.916,0.9739519999999999,9.613222600363077e-05
40,0.19888665425777435,0.917,0.25354126751422884,0.916,0.9741440000000001,9.592885397135706e-05
