epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.910005880355835,0.598,0.5786925539970398,0.672,0.768968,0.0001
2,0.5836405882835388,0.7055,0.4598446581363678,0.784,0.8713240000000001,9.999728588359285e-05
3,0.5079444589614868,0.759,0.47376978302001954,0.771,0.871568,9.998914383200485e-05
4,0.4833960008621216,0.77975,0.4496327340602875,0.793,0.8826280000000001,9.997557473810371e-05
5,0.4332428045272827,0.8105,0.37086153078079226,0.842,0.918728,9.995658008989348e-05
6,0.3951294569969177,0.823,0.3432563326358795,0.857,0.9250400000000001,9.993216197035139e-05
7,0.40298649287223814,0.8215,0.32501262831687927,0.873,0.9419040000000001,9.990232305719943e-05
8,0.3981035318374634,0.827,0.3090195367336273,0.87,0.9438560000000001,9.986706662261065e-05
9,0.3529868104457855,0.84875,0.43122441506385806,0.832,0.895888,9.982639653285045e-05
10,0.3575795624256134,0.8375,0.4257382287979126,0.834,0.911868,9.978031724785244e-05
11,0.35651074719429016,0.85075,0.2910477950572968,0.888,0.948704,9.972883382072951e-05
12,0.34772925448417663,0.85325,0.29373020815849304,0.866,0.9452240000000001,9.96719518972196e-05
13,0.33502305459976195,0.85275,0.2833776123523712,0.891,0.9517599999999999,9.960967771506664e-05
14,0.3387608633041382,0.8485,0.32149377012252806,0.865,0.944504,9.954201810333643e-05
15,0.31425118291378024,0.86775,0.27216039156913757,0.883,0.9551040000000001,9.94689804816679e-05
16,0.3060828168392181,0.87125,0.2723129309415817,0.895,0.9561799999999999,9.93905728594593e-05
17,0.29765436792373656,0.875,0.3165399601459503,0.873,0.943932,9.930680383498997e-05
18,0.31219837975502013,0.86925,0.25267420268058777,0.892,0.960476,9.921768259447744e-05
19,0.2964697561264038,0.871,0.24712339210510254,0.889,0.9602999999999999,9.912321891107008e-05
20,0.2927951250076294,0.87275,0.244558535695076,0.901,0.9609240000000001,9.902342314377522e-05
21,0.28384629654884336,0.88225,0.23736680221557618,0.906,0.9666279999999999,9.891830623632336e-05
22,0.2791852301359177,0.8855,0.2453718637228012,0.899,0.9624360000000001,9.880787971596798e-05
23,0.2755812258720398,0.88125,0.2407973177433014,0.903,0.96584,9.869215569222141e-05
24,0.25459454834461215,0.8905,0.36356562757492067,0.89,0.938992,9.857114685552697e-05
25,0.26921770739555356,0.89275,0.229004110455513,0.908,0.967016,9.844486647586722e-05
26,0.25427444565296176,0.89525,0.2218017739057541,0.912,0.970396,9.831332840130885e-05
27,0.2647627453804016,0.8915,0.2219207535982132,0.902,0.969696,9.817654705648406e-05
28,0.27647328543663025,0.8895,0.2289353040456772,0.908,0.968412,9.803453744100867e-05
29,0.24816162812709808,0.89775,0.21472885501384736,0.911,0.969432,9.788731512783731e-05
30,0.25494902122020724,0.894,0.23036166214942932,0.9,0.967576,9.773489626155569e-05
31,0.2792215416431427,0.885,0.2131143424510956,0.908,0.9715440000000001,9.75772975566101e-05
32,0.22700692749023438,0.902,0.21963215470314026,0.91,0.9685119999999999,9.741453629547449e-05
33,0.2530639032125473,0.89525,0.22726622986793518,0.91,0.966568,9.72466303267553e-05
34,0.23091433131694794,0.90875,0.23081767821311952,0.9,0.969148,9.707359806323415e-05
35,0.2368201584815979,0.9075,0.21521036732196808,0.911,0.9701439999999999,9.689545847984861e-05
36,0.2260096139907837,0.91175,0.21780465590953826,0.909,0.972544,9.671223111161146e-05
37,0.22890469574928285,0.908,0.2247059794664383,0.897,0.9706199999999999,9.652393605146843e-05
38,0.22214304292201995,0.91075,0.21296217477321625,0.916,0.973688,9.633059394809473e-05
39,0.21174851989746094,0.914,0.2085521035194397,0.912,0.974596,9.613222600363077e-05
40,0.21160422122478484,0.91025,0.2617547225952148,0.906,0.969032,9.592885397135706e-05
41,0.22842886686325073,0.909,0.20230758464336396,0.925,0.9787760000000001,9.572050015330873e-05
42,0.2072736006975174,0.91475,0.21612927865982057,0.919,0.976544,9.550718739782988e-05
43,0.20449677038192748,0.91375,0.20472413003444673,0.921,0.977444,9.528893909706796e-05
44,0.20330059051513671,0.92175,0.18943111997842788,0.923,0.9782759999999999,9.506577918440858e-05
45,0.20198765754699707,0.9125,0.18955837523937225,0.925,0.979616,9.483773213185093e-05
46,0.19725843942165375,0.924,0.19068826055526733,0.919,0.9783679999999999,9.46048229473242e-05
47,0.21638117855787278,0.9165,0.21539933729171754,0.909,0.973636,9.436707717194512e-05
48,0.19512730479240417,0.9215,0.16555737513303756,0.931,0.9830800000000001,9.41245208772171e-05
49,0.19862560486793518,0.922,0.17802458453178405,0.926,0.9811639999999999,9.387718066217124e-05
50,0.18359136897325515,0.929,0.1986722896695137,0.925,0.9783000000000001,9.362508365044939e-05
51,0.17479738342761994,0.933,0.2003610768318176,0.916,0.97676,9.336825748732972e-05
52,0.19620517903566362,0.9245,0.20497822678089142,0.926,0.97918,9.310673033669521e-05
53,0.1904333200454712,0.92575,0.1770210292339325,0.925,0.980356,9.284053087794508e-05
54,0.17624247324466705,0.93275,0.20033551514148712,0.923,0.9793879999999999,9.256968830284976e-05
55,0.18595113503932953,0.92475,0.20474919545650483,0.921,0.979668,9.229423231234974e-05
56,0.17504056084156036,0.92475,0.18986594891548156,0.921,0.98044,9.20141931132985e-05
57,0.16129565834999085,0.938,0.18571996104717253,0.934,0.9819119999999999,9.172960141514993e-05
58,0.16581433764100076,0.93675,0.2711611123085022,0.921,0.977544,9.14404884265908e-05
59,0.1714446623325348,0.932,0.22490029942989348,0.924,0.979548,9.114688585211836e-05
60,0.1593930649161339,0.937,0.23170859861373902,0.915,0.9813159999999999,9.084882588856343e-05
61,0.17928336799144745,0.9335,0.17067290085554124,0.93,0.984468,9.05463412215599e-05
62,0.17391386318206786,0.931,0.2335471671819687,0.916,0.980156,9.023946502196018e-05
63,0.17269484448432923,0.935,0.19573428690433503,0.929,0.983372,8.992823094219772e-05
64,0.16507673728466035,0.94025,0.25799212062358856,0.92,0.97884,8.961267311259668e-05
65,0.16988700127601625,0.937,0.16944744408130646,0.933,0.985684,8.929282613762909e-05
66,0.15716560429334642,0.939,0.17782424885034562,0.934,0.984212,8.896872509212007e-05
67,0.1542054279446602,0.93725,0.21774284422397613,0.927,0.98,8.864040551740158e-05
68,0.1749544597864151,0.935,0.1495337997674942,0.938,0.986108,8.83079034174148e-05
69,0.14593819296360017,0.94225,0.21024692487716676,0.921,0.982788,8.797125525476195e-05
70,0.1581154927611351,0.94225,0.19427581495046617,0.923,0.982892,8.763049794670775e-05
71,0.15835332018136977,0.937,0.1992623655796051,0.934,0.982548,8.728566886113102e-05
72,0.1644261284470558,0.93,0.19657313227653503,0.925,0.983692,8.693680581242684e-05
73,0.15723177188634874,0.94175,0.2073717097043991,0.928,0.9835919999999999,8.658394705735987e-05
74,0.14228538167476654,0.944,0.16797223925590515,0.931,0.9841679999999999,8.622713129086892e-05
75,0.15106053471565248,0.94025,0.16759522485733033,0.933,0.986404,8.586639764182376e-05
76,0.15033283856511115,0.94625,0.1859223984479904,0.936,0.9834240000000001,8.55017856687341e-05
77,0.14746317046880722,0.93975,0.20393622767925262,0.931,0.981848,8.51333353554116e-05
78,0.1482684651017189,0.9465,0.16723294234275818,0.934,0.984912,8.476108710658513e-05
79,0.14631384420394897,0.95,0.24654450035095216,0.923,0.983028,8.438508174347008e-05
80,0.14450682234764098,0.9395,0.26806201577186584,0.917,0.983652,8.400536049929169e-05
81,0.14042937648296355,0.94475,0.2581579476594925,0.926,0.9810519999999999,8.362196501476347e-05
82,0.14639918226003648,0.94025,0.1784167196750641,0.93,0.9840679999999999,8.323493733352076e-05
83,0.1378399968445301,0.94575,0.24485571682453156,0.927,0.981092,8.284431989751022e-05
84,0.1479533812403679,0.93975,0.20356034529209138,0.932,0.9830679999999999,8.245015554233555e-05
85,0.12603472056984902,0.951,0.22355200290679933,0.918,0.981888,8.205248749256013e-05
86,0.14051693397760393,0.94625,0.1949881613254547,0.924,0.9833639999999999,8.165135935696695e-05
87,0.14233220925927162,0.94025,0.25010565102100374,0.927,0.9829239999999999,8.124681512377637e-05
88,0.1290159799158573,0.9525,0.25247038662433624,0.915,0.984332,8.083889915582234e-05
89,0.13883535158634186,0.9485,0.24516163337230681,0.923,0.984,8.042765618568755e-05
90,0.12202929508686065,0.9555,0.27524499106407163,0.919,0.9829040000000001,8.001313131079798e-05
91,0.1247743178009987,0.95475,0.24177208352088927,0.922,0.9840880000000001,7.959536998847741e-05
92,0.13546436554193497,0.9495,0.26021309971809387,0.92,0.9809840000000001,7.917441803096259e-05
93,0.1310430815219879,0.951,0.2431921133995056,0.924,0.9840479999999999,7.875032160037937e-05
94,0.136152736723423,0.95175,0.22606805992126464,0.928,0.9835,7.832312720368047e-05
95,0.11658372813463211,0.95475,0.3279039671421051,0.923,0.98268,7.789288168754552e-05
96,0.13130917075276374,0.9515,0.22511905467510224,0.93,0.985344,7.745963223324382e-05
97,0.11925695532560349,0.958,0.23266965293884279,0.929,0.985308,7.70234263514603e-05
98,0.1265024298429489,0.9505,0.23602666461467742,0.916,0.986256,7.658431187708553e-05
99,0.12451492848992347,0.9575,0.19050000929832459,0.93,0.986376,7.614233696396993e-05
100,0.11158319842815399,0.95375,0.2145934886932373,0.93,0.986456,7.569755007964337e-05
101,0.11386924993991852,0.9595,0.23550623834133147,0.929,0.98598,7.524999999999999e-05
102,0.11813223084807396,0.958,0.2560076806545258,0.921,0.986636,7.479973580394945e-05
103,0.1270100004673004,0.955,0.19908016216754915,0.93,0.9874080000000001,7.434680686803488e-05
104,0.10919222781062127,0.961,0.2843669435977936,0.931,0.9845279999999998,7.389126286101815e-05
105,0.11674306750297546,0.9575,0.21214044570922852,0.938,0.987744,7.343315373843313e-05
106,0.10469853845238686,0.95875,0.19770501792430878,0.936,0.9853559999999999,7.297252973710754e-05
107,0.10925478294491768,0.961,0.22977067732810974,0.93,0.9872879999999999,7.250944136965389e-05
108,0.10625568583607674,0.9625,0.31418476700782777,0.917,0.9855240000000001,7.20439394189302e-05
109,0.12183166074752808,0.958,0.2634947385787964,0.926,0.985768,7.157607493247107e-05
110,0.1109264485090971,0.961,0.23584153985977171,0.934,0.9872799999999999,7.110589921688984e-05
111,0.1117529588341713,0.95875,0.25071380734443666,0.928,0.98414,7.063346383225208e-05
112,0.10250508692860603,0.9615,0.26897288489341736,0.929,0.984736,7.015882058642161e-05
113,0.12039151993393898,0.9575,0.2616595277786255,0.934,0.9867279999999999,6.968202152937907e-05
114,0.10717295503616334,0.95825,0.29454916590452196,0.923,0.984256,6.92031189475141e-05
115,0.1033461776971817,0.96325,0.26737455773353574,0.928,0.98694,6.872216535789155e-05
116,0.1113534543812275,0.9625,0.24587152433395384,0.928,0.9867039999999999,6.823921350249233e-05
117,0.10330195033550263,0.96,0.2295046420097351,0.936,0.988048,6.775431634242983e-05
118,0.09443643265962601,0.9625,0.22030437135696412,0.932,0.987796,6.726752705214191e-05
119,0.1032457967698574,0.962,0.22502116203308106,0.934,0.987904,6.677889901355985e-05
120,0.11505891305208206,0.95525,0.24856349956989288,0.921,0.9867600000000001,6.628848581025445e-05
121,0.10524426388740539,0.96075,0.27932565331459047,0.928,0.98822,6.579634122155988e-05
122,0.09991958826780319,0.9635,0.3021680438518524,0.917,0.9873240000000001,6.530251921667628e-05
123,0.10443300276994705,0.961,0.2481451141834259,0.937,0.987016,6.480707394875133e-05
124,0.1023023487329483,0.96175,0.2570392351150513,0.931,0.9891719999999999,6.431005974894184e-05
125,0.10147901570796966,0.96,0.3218365743160248,0.921,0.9873,6.381153112045563e-05
126,0.09774348163604736,0.9635,0.23373476898670195,0.938,0.9891679999999999,6.331154273257476e-05
127,0.10319426169991493,0.9605,0.228425240278244,0.933,0.989332,6.281014941466028e-05
