epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.6828188753128052,0.586,0.6386323366165161,0.654,0.711048,5e-05
2,0.6424234342575074,0.6455,0.6260535001754761,0.667,0.716944,4.999865664945505e-05
3,0.6421968441009521,0.64275,0.6559017019271851,0.639,0.715696,4.999462674513372e-05
4,0.6212619912624359,0.67325,0.6259136018753052,0.713,0.8196919999999999,4.998791072896043e-05
5,0.5631279768943787,0.73975,0.4837230257987976,0.817,0.8880399999999999,4.997850933742203e-05
6,0.5352430264949799,0.7665,0.47676850843429563,0.818,0.8976199999999999,4.996642360148706e-05
7,0.5017217516899108,0.79875,0.46774733877182006,0.826,0.905224,4.9951654846492654e-05
8,0.4900797426700592,0.80375,0.43010436153411863,0.849,0.933016,4.993420469199922e-05
9,0.4702568349838257,0.818,0.43920044136047365,0.838,0.9189200000000001,4.991407505161286e-05
10,0.46451888656616214,0.831,0.42737061834335327,0.844,0.930768,4.989126813277546e-05
11,0.45450340151786806,0.835,0.447443030834198,0.829,0.917404,4.986578643652269e-05
12,0.460336727142334,0.83175,0.42022387599945066,0.859,0.935652,4.983763275720971e-05
13,0.4501103072166443,0.83475,0.4368485975265503,0.858,0.93166,4.9806810182204715e-05
14,0.4430385613441467,0.83825,0.43280538463592527,0.845,0.933248,4.977332209155037e-05
15,0.4297460923194885,0.84375,0.4352059278488159,0.838,0.937616,4.9737172157593216e-05
16,0.41994505167007445,0.85825,0.3938880338668823,0.866,0.9464159999999999,4.969836434458088e-05
17,0.4250493392944336,0.851,0.4060332188606262,0.869,0.9430000000000001,4.965690290822737e-05
18,0.4207866554260254,0.857,0.39238150501251223,0.867,0.950688,4.961279239524642e-05
19,0.40917393803596497,0.8675,0.38946599435806273,0.864,0.9510839999999999,4.956603764285288e-05
20,0.4145179967880249,0.856,0.3812890114784241,0.879,0.9530120000000001,4.951664377823219e-05
21,0.424087780714035,0.84675,0.40632910537719724,0.863,0.9466559999999999,4.946461621797824e-05
22,0.40323755383491516,0.862,0.39049295520782473,0.871,0.9502360000000001,4.940996066749931e-05
23,0.4048471026420593,0.865,0.412453715801239,0.855,0.9354640000000001,4.935268312039243e-05
24,0.4044423644542694,0.866,0.38927368545532226,0.869,0.950204,4.929278985778609e-05
25,0.39353855276107785,0.87325,0.3905663986206055,0.862,0.950796,4.923028744765147e-05
26,0.3930627434253693,0.87475,0.39317932558059693,0.869,0.9527159999999999,4.9165182744082176e-05
