epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
54,0.2130982711315155,0.9175,0.2363498432636261,0.915,0.9741879999999999,9.256968830284976e-05
55,0.21571150934696198,0.911,0.3662073848247528,0.898,0.9633759999999999,9.229423231234974e-05
56,0.2209271984100342,0.912,0.23048533773422242,0.921,0.972812,9.20141931132985e-05
57,0.20286127030849457,0.91775,0.30007508158683777,0.902,0.9660679999999999,9.172960141514993e-05
58,0.21259687209129333,0.9155,0.27910068798065185,0.916,0.974372,9.14404884265908e-05
59,0.21362236833572387,0.91175,0.289508663892746,0.925,0.973176,9.114688585211836e-05
60,0.19739370727539063,0.92425,0.24910951137542725,0.918,0.97862,9.084882588856343e-05
61,0.20130603110790252,0.91725,0.21821159815788269,0.93,0.9802080000000001,9.05463412215599e-05
62,0.20124206852912901,0.9195,0.34991842532157896,0.905,0.973812,9.023946502196018e-05
63,0.20664175724983216,0.91775,0.29993237209320067,0.915,0.9746400000000001,8.992823094219772e-05
64,0.2001139283180237,0.92675,0.24467313599586488,0.916,0.976528,8.961267311259668e-05
65,0.17485664880275725,0.93275,0.259259112238884,0.919,0.97678,8.929282613762909e-05
66,0.20353259897232057,0.9195,0.20427215075492858,0.916,0.97882,8.896872509212007e-05
67,0.19548198199272157,0.92425,0.19292282032966615,0.919,0.980684,8.864040551740158e-05
68,0.18963186371326446,0.92975,0.2528755304813385,0.921,0.9803120000000001,8.83079034174148e-05
69,0.18610767936706543,0.9305,0.23885092282295228,0.923,0.9795440000000001,8.797125525476195e-05
70,0.18683283191919325,0.92775,0.19961709284782408,0.911,0.979692,8.763049794670775e-05
71,0.18282846760749816,0.92825,0.30534344172477723,0.914,0.9768399999999999,8.728566886113102e-05
72,0.18335172253847123,0.9245,0.23812195444107057,0.92,0.976864,8.693680581242684e-05
73,0.18714173394441605,0.92425,0.22933815264701843,0.92,0.9797760000000001,8.658394705735987e-05
74,0.18792719268798827,0.92625,0.19732979798316955,0.926,0.980724,8.622713129086892e-05
75,0.16847520506381988,0.931,0.27923486471176145,0.914,0.978604,8.586639764182376e-05
76,0.17101609867811202,0.93525,0.30094067358970644,0.925,0.975428,8.55017856687341e-05
77,0.18863874983787537,0.9245,0.23592268645763398,0.926,0.979724,8.51333353554116e-05
78,0.19008207350969314,0.9265,0.2530207028388977,0.926,0.977412,8.476108710658513e-05
79,0.17636639779806138,0.93525,0.23440536665916442,0.925,0.9804480000000001,8.438508174347008e-05
80,0.1866778692305088,0.92975,0.2488947550058365,0.93,0.981812,8.400536049929169e-05
81,0.16978214448690415,0.936,0.3044557919502258,0.919,0.975948,8.362196501476347e-05
82,0.1865948383808136,0.92175,0.21190835642814637,0.923,0.983276,8.323493733352076e-05
83,0.1574082446396351,0.938,0.25224176383018493,0.924,0.982508,8.284431989751022e-05
84,0.1618227381706238,0.93675,0.20498848843574524,0.931,0.9816,8.245015554233555e-05
85,0.16650660264492034,0.9395,0.27556506609916687,0.916,0.978712,8.205248749256013e-05
86,0.15524985802173613,0.9385,0.30212371730804444,0.925,0.9787720000000001,8.165135935696695e-05
87,0.1688999794125557,0.93275,0.25918894696235656,0.927,0.98086,8.124681512377637e-05
88,0.16093683922290802,0.93875,0.30918762826919555,0.916,0.9779599999999999,8.083889915582234e-05
89,0.15765003204345704,0.939,0.29671669125556943,0.913,0.9805079999999999,8.042765618568755e-05
90,0.17083352887630462,0.93325,0.21039328575134278,0.931,0.982816,8.001313131079798e-05
91,0.15589160692691803,0.939,0.2823255704641342,0.929,0.981676,7.959536998847741e-05
92,0.15974025917053222,0.94125,0.26512682509422303,0.921,0.9788079999999999,7.917441803096259e-05
93,0.14919303983449936,0.94025,0.3277686541080475,0.915,0.98094,7.875032160037937e-05
94,0.14684772992134093,0.94025,0.32372105956077574,0.92,0.97914,7.832312720368047e-05
95,0.15551222842931747,0.9445,0.24205809783935547,0.925,0.982456,7.789288168754552e-05
96,0.16200608628988267,0.938,0.29520535326004027,0.931,0.982336,7.745963223324382e-05
97,0.12864087456464768,0.95025,0.34752673268318174,0.923,0.9793679999999999,7.70234263514603e-05
98,0.15552340579032897,0.9425,0.2619708354473114,0.93,0.981004,7.658431187708553e-05
99,0.15388998979330062,0.9405,0.2292543568611145,0.933,0.981144,7.614233696396993e-05
100,0.14572435235977174,0.94225,0.2577626748085022,0.939,0.9842399999999999,7.569755007964337e-05
101,0.1379794269800186,0.95025,0.21121843922138214,0.931,0.984324,7.524999999999999e-05
102,0.13428598594665528,0.949,0.24100076615810395,0.939,0.986872,7.479973580394945e-05
103,0.13385540634393692,0.9475,0.30899936544895173,0.921,0.980948,7.434680686803488e-05
104,0.13794835221767426,0.94825,0.32676029753685,0.919,0.98218,7.389126286101815e-05
105,0.1293866696357727,0.9535,0.34213997077941893,0.919,0.983296,7.343315373843313e-05
106,0.13595520138740538,0.946,0.26801792001724245,0.924,0.984796,7.297252973710754e-05
107,0.13242591786384583,0.9505,0.2160284538269043,0.93,0.984424,7.250944136965389e-05
108,0.13249663537740708,0.9515,0.39953915047645566,0.905,0.977496,7.20439394189302e-05
109,0.12957733994722367,0.9525,0.29057149147987366,0.93,0.9829920000000001,7.157607493247107e-05
110,0.12500153255462645,0.95275,0.2973392701148987,0.927,0.98317,7.110589921688984e-05
111,0.13954227110743522,0.94775,0.31536057305335996,0.926,0.9801680000000002,7.063346383225208e-05
112,0.14702100729942322,0.94575,0.2286080231666565,0.934,0.984956,7.015882058642161e-05
113,0.12199665361642838,0.9525,0.4423733901977539,0.904,0.9789559999999999,6.968202152937907e-05
114,0.1352599903345108,0.95,0.3949842174053192,0.906,0.981436,6.92031189475141e-05
115,0.13872358399629592,0.951,0.3576238555908203,0.898,0.9805400000000001,6.872216535789155e-05
116,0.12267536574602127,0.9525,0.31136450672149657,0.918,0.980172,6.823921350249233e-05
117,0.12700568825006486,0.95475,0.2585832393169403,0.933,0.9843839999999999,6.775431634242983e-05
118,0.1270856775343418,0.953,0.26973648262023925,0.925,0.98606,6.726752705214191e-05
119,0.133663306504488,0.95575,0.29685709977149966,0.928,0.983368,6.677889901355985e-05
120,0.11410733291506767,0.959,0.3547221074104309,0.918,0.981148,6.628848581025445e-05
121,0.1409190954566002,0.944,0.2902562892436981,0.918,0.985736,6.579634122155988e-05
122,0.11721065419912338,0.95325,0.4172574088573456,0.92,0.9817680000000001,6.530251921667628e-05
123,0.12875203782320022,0.952,0.20492455112934113,0.935,0.986428,6.480707394875133e-05
124,0.12892837518453598,0.95175,0.4687419681549072,0.912,0.98188,6.431005974894184e-05
125,0.12747460842132569,0.94925,0.26704772281646727,0.937,0.985284,6.381153112045563e-05
126,0.12463340270519256,0.95475,0.25821555125713347,0.932,0.984448,6.331154273257476e-05
127,0.13027618589997292,0.94975,0.29847900223731993,0.924,0.984956,6.281014941466028e-05
128,0.13194677364826202,0.947,0.3551021027565002,0.925,0.981796,6.230740615013974e-05
129,0.11790755015611648,0.957,0.2795064059495926,0.925,0.982148,6.180336807047745e-05
130,0.11576371902227402,0.95775,0.32312278151512147,0.922,0.9867920000000001,6.129809044912885e-05
131,0.12132676383852958,0.951,0.3473285393714905,0.922,0.9830840000000001,6.0791628695479074e-05
132,0.10519808971881867,0.96025,0.4523858063220978,0.922,0.982012,6.028403834876672e-05
133,0.1178246473222971,0.954,0.28883705019950867,0.919,0.984288,5.977537507199337e-05
134,0.1146502706706524,0.95625,0.4555823714733124,0.922,0.9821,5.926569464581937e-05
135,0.11228379130363464,0.956,0.2643587174415588,0.936,0.98732,5.875505296244706e-05
136,0.10882308469712734,0.96075,0.33261615443229675,0.924,0.984836,5.824350601949143e-05
137,0.09999486672878265,0.9635,0.31670112347602847,0.924,0.9847599999999999,5.773110991383938e-05
138,0.10946441227197647,0.9575,0.5665579504966736,0.908,0.980668,5.721792083549807e-05
139,0.113534926623106,0.95475,0.3786555769443512,0.919,0.9830279999999999,5.670399506143306e-05
140,0.10164426112174987,0.96325,0.3318684325218201,0.927,0.986052,5.61893889493969e-05
141,0.11561377356946469,0.956,0.34809144496917727,0.932,0.9852,5.567415893174886e-05
142,0.10591740751266479,0.9545,0.34876366519927976,0.913,0.985552,5.5158361509266474e-05
143,0.12839791685342788,0.9525,0.3418345868587494,0.927,0.985244,5.4642053244949624e-05
144,0.10550947551429271,0.96125,0.2629495964050293,0.931,0.9884519999999999,5.412529075781777e-05
145,0.10526389044523239,0.9585,0.27980559921264647,0.933,0.985948,5.3608130716701026e-05
146,0.10721272376179695,0.959,0.3690848922729492,0.916,0.985544,5.3090629834025735e-05
147,0.09598947277665139,0.966,0.3152962472438812,0.931,0.986316,5.2572844859595394e-05
148,0.10913760085403919,0.96175,0.2647095097303391,0.935,0.988084,5.2054832574367345e-05
149,0.08880374020338058,0.96325,0.4312675294876099,0.912,0.985256,5.153664978422618e-05
150,0.09647246733307839,0.95825,0.45770332717895507,0.912,0.9847319999999999,5.1018353313754174e-05
151,0.09154305855929852,0.96675,0.28139741826057435,0.932,0.986804,5.050000000000001e-05
152,0.10988965612649917,0.958,0.3695412967205048,0.916,0.985568,4.998164668624584e-05
153,0.10590812449157239,0.96175,0.3800218667984009,0.913,0.985668,4.946335021577385e-05
154,0.11054460743069648,0.962,0.4130307605266571,0.926,0.985156,4.894516742563266e-05
155,0.10195367561280727,0.962,0.3846357901096344,0.921,0.9856240000000001,4.842715514040462e-05
156,0.10137620955705642,0.96,0.4542504072189331,0.904,0.984896,4.790937016597428e-05
157,0.09841821892559528,0.9635,0.43540148162841796,0.905,0.985076,4.7391869283298997e-05
158,0.08213838167488575,0.97025,0.3237406303882599,0.93,0.9876440000000001,4.6874709242182236e-05
159,0.09917824859917164,0.96275,0.3269357750415802,0.926,0.987576,4.635794675505037e-05
160,0.08327234709262848,0.96875,0.3716332778930664,0.932,0.983768,4.584163849073353e-05
161,0.11344721888005734,0.96025,0.2945555386543274,0.933,0.9868680000000001,4.532584106825115e-05
162,0.10136801482737065,0.96425,0.3669124264717102,0.925,0.986728,4.4810611050603094e-05
163,0.09028459422290325,0.96525,0.5107671885490418,0.907,0.983624,4.429600493856693e-05
164,0.09848986729979516,0.96575,0.5226055555343628,0.905,0.98308,4.378207916450192e-05
165,0.09191100309789181,0.96575,0.40204468607902527,0.921,0.984716,4.3268890086160626e-05
166,0.10145674523711204,0.963,0.3694958584308624,0.917,0.987028,4.275649398050857e-05
167,0.09576187890768051,0.965,0.44576127672195437,0.912,0.984768,4.2244947037552916e-05
168,0.09220874063670635,0.96925,0.394139910697937,0.923,0.9873959999999999,4.173430535418062e-05
169,0.08795991834253072,0.972,0.4131305208206177,0.914,0.9862000000000001,4.122462492800662e-05
170,0.09313949656486512,0.969,0.3268014569282532,0.934,0.9876480000000001,4.071596165123324e-05
171,0.10091312578320503,0.9615,0.3351631557941437,0.92,0.988124,4.0208371304520894e-05
172,0.08726694057881833,0.9685,0.5576889171600342,0.905,0.9847400000000001,3.970190955087113e-05
173,0.08971578678488731,0.96325,0.5445710968971252,0.907,0.9854320000000001,3.919663192952253e-05
174,0.09019494687020779,0.966,0.40986518883705136,0.916,0.987872,3.869259384986024e-05
175,0.09617011603713035,0.96575,0.3685346887111664,0.921,0.987812,3.818985058533968e-05
176,0.09041076156497002,0.9655,0.5388063778877258,0.895,0.986944,3.7688457267425214e-05
177,0.09471956871449948,0.966,0.41439746832847596,0.917,0.9878520000000001,3.7188468879544346e-05
178,0.07057791996002197,0.971,0.46145535802841187,0.922,0.9869280000000001,3.668994025105813e-05
179,0.0895376807898283,0.9675,0.4144994213581085,0.916,0.988264,3.619292605124863e-05
180,0.08691151851415634,0.9685,0.45793776655197144,0.915,0.9874080000000001,3.5697480783323696e-05
181,0.07509207127243281,0.9715,0.4274026198387146,0.914,0.986444,3.5203658778440085e-05
182,0.08712842085957527,0.9685,0.4628131370544434,0.914,0.987808,3.471151418974552e-05
183,0.0795126896649599,0.96775,0.45147863721847536,0.914,0.986952,3.4221100986440106e-05
184,0.08522238218784332,0.9685,0.5666388440132141,0.907,0.984788,3.373247294785806e-05
185,0.09732040286064148,0.967,0.47685028791427614,0.906,0.9860120000000001,3.3245683657570135e-05
186,0.08108135521411895,0.97,0.5418928608894348,0.908,0.9865360000000001,3.276078649750763e-05
187,0.07824476617574692,0.9675,0.5158472261428833,0.905,0.9863759999999999,3.2277834642108434e-05
188,0.08630445483326912,0.96675,0.5860368213653564,0.899,0.985136,3.1796881052485856e-05
189,0.08663264692574739,0.975,0.5518343288898468,0.907,0.9852879999999999,3.131797847062089e-05
190,0.0777579367258586,0.9685,0.531984132528305,0.911,0.9855560000000001,3.084117941357834e-05
191,0.09106444472074508,0.96825,0.4362619082927704,0.905,0.987164,3.0366536167747875e-05
192,0.08062488439679145,0.9715,0.5317209205627441,0.906,0.986016,2.9894100783110138e-05
193,0.08127229426801205,0.975,0.40019141697883603,0.914,0.988024,2.942392506752889e-05
194,0.07766778211295605,0.9725,0.5251208882331848,0.9,0.98764,2.895606058106978e-05
195,0.07510060453414917,0.9725,0.47212947010993955,0.91,0.987484,2.849055863034609e-05
196,0.07807504804432393,0.97225,0.4885404977798462,0.905,0.986016,2.8027470262892427e-05
197,0.08444901417195796,0.968,0.6448268084526062,0.888,0.983992,2.7566846261566848e-05
198,0.08004480843245983,0.969,0.5813260416984558,0.902,0.9860600000000002,2.7108737138981825e-05
199,0.07655786713957786,0.97075,0.7140050263404846,0.893,0.98436,2.665319313196508e-05
200,0.0787450732588768,0.975,0.4634449963569641,0.912,0.9880599999999999,2.620026419605052e-05
201,0.07420990905165673,0.9755,0.5080920252799987,0.905,0.9879279999999999,2.5749999999999982e-05
202,0.07292123201489449,0.97025,0.5250438446998597,0.906,0.986244,2.5302449920356613e-05
203,0.07569915887713433,0.9705,0.6750916566848755,0.892,0.984484,2.4857663036030057e-05
204,0.08056558509916067,0.967,0.542086389541626,0.899,0.9858560000000001,2.4415688122914457e-05
205,0.06845997408032417,0.97425,0.5429741911888123,0.901,0.9859520000000002,2.3976573648539673e-05
206,0.08512814093381166,0.9715,0.6476532320976257,0.902,0.984312,2.354036776675617e-05
207,0.0647143720984459,0.975,0.4938193187713623,0.908,0.98778,2.3107118312454466e-05
208,0.07067231291532516,0.97175,0.5480366621017456,0.906,0.9870920000000001,2.267687279631954e-05
209,0.08847332202643156,0.97425,0.6048230204582214,0.9,0.9849319999999999,2.224967839962063e-05
210,0.08172019527852535,0.97075,0.550714644908905,0.901,0.985936,2.1825581969037386e-05
211,0.0763929212987423,0.9715,0.629049509525299,0.888,0.98562,2.140463001152258e-05
212,0.08538810071349144,0.97075,0.5781711196899414,0.896,0.9858880000000001,2.0986868689202005e-05
213,0.06561269383132458,0.9755,0.5881399865150452,0.896,0.986992,2.057234381431244e-05
214,0.06516387136280537,0.97725,0.6563878045082092,0.9,0.9849720000000001,2.016110084417767e-05
215,0.07335345560312272,0.97275,0.6461899914741516,0.89,0.98678,1.9753184876223636e-05
216,0.0697371121123433,0.9735,0.7255528049468994,0.9,0.98546,1.934864064303305e-05
217,0.07449440370500088,0.97175,0.6044404978752136,0.9,0.9872400000000001,1.894751250743985e-05
218,0.059912527665495874,0.97725,0.5417396771907806,0.902,0.988564,1.8549844457664448e-05
219,0.059676411390304565,0.97875,0.648727421283722,0.902,0.987096,1.8155680102489785e-05
220,0.07528433738648892,0.97175,0.6776094369888306,0.904,0.985876,1.7765062666479214e-05
221,0.08094287078082561,0.972,0.7016194324493408,0.897,0.9865560000000001,1.7378034985236508e-05
222,0.06695868301391601,0.973,0.5384468500614166,0.908,0.988164,1.699463950070829e-05
223,0.06581069420278073,0.97625,0.6403077187538146,0.902,0.9872960000000001,1.66149182565299e-05
224,0.07304464647173882,0.973,0.6487856073379517,0.897,0.9865120000000001,1.623891289341486e-05
225,0.07337752152979374,0.97375,0.664273277759552,0.886,0.9870960000000001,1.5866664644588397e-05
226,0.07202500574290753,0.9725,0.6777006154060363,0.895,0.9857279999999999,1.549821433126589e-05
227,0.05898051825165749,0.977,0.6089654459953308,0.904,0.986996,1.5133602358176234e-05
228,0.06758828739076853,0.975,0.6811860308647156,0.895,0.987152,1.4772868709131063e-05
229,0.06379181697964668,0.9785,0.6375992305278778,0.897,0.987044,1.441605294264013e-05
230,0.06530015056952834,0.9785,0.7010171275138855,0.892,0.987276,1.4063194187573159e-05
231,0.06521116527169943,0.97575,0.6917464399337768,0.894,0.987412,1.3714331138868971e-05
232,0.0655699072033167,0.97475,0.6971699304580689,0.897,0.9869760000000001,1.3369502053292242e-05
233,0.05969157807528973,0.9765,0.633057345867157,0.906,0.9870759999999998,1.3028744745238056e-05
234,0.05340149160474539,0.98,0.6027454690933227,0.909,0.9873520000000001,1.2692096582585201e-05
235,0.07264500539004802,0.973,0.7027003531455993,0.887,0.987144,1.2359594482598429e-05
236,0.05941511230170727,0.979,0.6939553446769714,0.887,0.98762,1.2031274907879932e-05
237,0.0682960206270218,0.97375,0.7649263048171997,0.883,0.9870280000000001,1.1707173862370925e-05
238,0.06275063987076282,0.9775,0.6925015869140625,0.894,0.98726,1.1387326887403327e-05
239,0.06436747945100069,0.97725,0.6995788145065308,0.899,0.9868,1.1071769057802277e-05
240,0.05178383032605052,0.98075,0.6463128724098206,0.901,0.9880599999999999,1.0760534978039831e-05
241,0.05346699198707938,0.98175,0.7387679443359375,0.891,0.9866680000000001,1.0453658778440099e-05
242,0.0555006657987833,0.98075,0.6883882427215576,0.897,0.9873240000000001,1.0151174111436553e-05
243,0.0618251971360296,0.9765,0.6494638152122497,0.896,0.9878920000000001,9.853114147881643e-06
244,0.05974252945557237,0.97825,0.7404497756958007,0.882,0.987744,9.559511573409178e-06
245,0.07960822170227766,0.9755,0.7372592787742615,0.884,0.987276,9.270398584850071e-06
246,0.07024760201573371,0.975,0.6673363966941833,0.893,0.9879359999999999,8.985806886701509e-06
247,0.06541822737455368,0.97575,0.679029947757721,0.897,0.987276,8.705767687650248e-06
248,0.05855578587204218,0.9795,0.7365339107513428,0.892,0.9872479999999999,8.430311697150237e-06
249,0.06586108276247979,0.97475,0.8268934502601624,0.875,0.98702,8.159469122054917e-06
250,0.05246059579029679,0.9805,0.7266925187110901,0.893,0.987396,7.893269663304789e-06
251,0.06492055350542068,0.9755,0.7109790859222412,0.889,0.9878,7.63174251267029e-06
252,0.06683510686457157,0.976,0.711924669265747,0.892,0.9875240000000001,7.374916349550611e-06
253,0.05678725757077336,0.97675,0.7382082743644715,0.892,0.9870680000000001,7.122819337828748e-06
254,0.05401614773273468,0.97875,0.7165630574226379,0.889,0.9879880000000001,6.875479122782884e-06
255,0.058186260737478734,0.97875,0.7898760190010071,0.881,0.987108,6.632922828054866e-06
256,0.05701512389630079,0.9795,0.7649531717300415,0.885,0.987548,6.39517705267579e-06
257,0.0617500254586339,0.97725,0.7684726386070252,0.882,0.987,6.162267868149068e-06
258,0.0609980560541153,0.97825,0.7023451189994812,0.895,0.9873320000000001,5.934220815591417e-06
259,0.06073230223357678,0.9755,0.7030778398513794,0.891,0.987488,5.711060902932038e-06
260,0.05936041318625212,0.97975,0.7042767381668091,0.889,0.987204,5.492812602170104e-06
261,0.05696297051012516,0.9785,0.8063141684532166,0.88,0.9868880000000001,5.279499846691258e-06
262,0.04834337579458952,0.9795,0.8142537894248962,0.885,0.9864320000000001,5.0711460286429405e-06
263,0.060274438463151454,0.97825,0.7657870898246765,0.888,0.9867920000000001,4.867773996369215e-06
264,0.04922317453101278,0.981,0.816635931968689,0.882,0.987136,4.669406051905258e-06
265,0.08023759356886148,0.97525,0.7862003631591797,0.885,0.987484,4.476063948531556e-06
266,0.05689273077249527,0.98,0.8195630097389222,0.878,0.9868160000000001,4.287768888388512e-06
267,0.057516205303370954,0.977,0.7444249053001404,0.885,0.9878480000000001,4.104541520151372e-06
268,0.05715186360478401,0.97875,0.7608797421455383,0.884,0.987336,3.926401936765839e-06
269,0.05013960054144263,0.9835,0.7612640089988708,0.887,0.98734,3.75336967324469e-06
270,0.053845789097249505,0.97975,0.8146968660354614,0.883,0.986788,3.5854637045255148e-06
271,0.06129497712850571,0.9785,0.8177464785575866,0.877,0.9872920000000001,3.4227024433899e-06
272,0.06361970567703247,0.97675,0.8015485363006591,0.883,0.98728,3.2651037384442977e-06
273,0.05683862648531795,0.98075,0.8363828587532044,0.881,0.986896,3.112684872162672e-06
274,0.05501325667649508,0.97825,0.8501687273979187,0.882,0.9867600000000001,2.965462558991319e-06
275,0.058083806447684766,0.97775,0.8434080986976623,0.883,0.9869000000000001,2.8234529435159246e-06
276,0.06957394084334373,0.977,0.8337804727554321,0.883,0.986812,2.6866715986911193e-06
277,0.060991549268364906,0.97825,0.8203303880691528,0.882,0.9872800000000002,2.5551335241327626e-06
278,0.06843411728739739,0.974,0.7946130027770996,0.878,0.9878600000000001,2.4288531444730205e-06
279,0.07387047213315964,0.976,0.7900363764762879,0.882,0.9874640000000001,2.3078443077785665e-06
280,0.0587595054525882,0.97975,0.763654670715332,0.884,0.9875240000000001,2.1921202840320086e-06
281,0.05832929389923811,0.979,0.8068323001861573,0.882,0.987476,2.0816937636766246e-06
282,0.05851606545597315,0.98025,0.7718444561958313,0.885,0.987504,1.9765768562247735e-06
283,0.048861897438764575,0.9825,0.8080596432685853,0.884,0.9869480000000002,1.876781088929914e-06
284,0.06033134021610022,0.97875,0.8647050566673279,0.88,0.9863160000000001,1.782317405522527e-06
285,0.05023759561032057,0.98225,0.7734537348747254,0.888,0.9872240000000001,1.6931961650100036e-06
286,0.05782801117002964,0.97925,0.8158848910331726,0.885,0.987028,1.609427140540686e-06
287,0.04921787202730775,0.982,0.8126877264976502,0.884,0.987136,1.5310195183320777e-06
288,0.05528994870185852,0.98125,0.827498197555542,0.884,0.9869120000000001,1.4579818966635421e-06
289,0.06268800882995129,0.98,0.8402221217155457,0.882,0.986912,1.3903222849333507e-06
290,0.05200219919346273,0.98375,0.7834262018203735,0.889,0.987368,1.328048102780376e-06
291,0.06552021028473973,0.9775,0.8266480040550231,0.881,0.98692,1.271166179270472e-06
292,0.057155408967286346,0.97775,0.8424577751159668,0.88,0.986804,1.21968275214754e-06
293,0.04923302761465311,0.981,0.8522394609451294,0.88,0.9866360000000001,1.1736034671495336e-06
294,0.060645201899111274,0.97875,0.8887915081977844,0.876,0.9866840000000001,1.1329333773893241e-06
295,0.06269581080973148,0.977,0.8944863352775574,0.875,0.9867440000000001,1.0976769428005576e-06
296,0.055548075169324876,0.9795,0.8630791373252868,0.878,0.9867520000000001,1.0678380296485951e-06
297,0.04496473165601492,0.9825,0.8373729810714722,0.88,0.987052,1.04341991010651e-06
298,0.06085764900408685,0.97925,0.8403100657463074,0.881,0.986912,1.0244252618962857e-06
299,0.055250044144690036,0.97925,0.8744906487464905,0.878,0.986664,1.0108561679951477e-06
300,0.051319125697016715,0.982,0.8417739081382751,0.881,0.98682,1.002714116407149e-06
