epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.9414760632514954,0.59875,0.6492727103233338,0.648,0.702144,0.0001
2,0.6140339097976685,0.67025,0.5717899756431579,0.732,0.801656,9.999728588359285e-05
3,0.578784848690033,0.70925,0.4930880532264709,0.773,0.853936,9.998914383200485e-05
4,0.4869498019218445,0.76575,0.40098430061340334,0.824,0.9102520000000001,9.997557473810371e-05
5,0.4617203369140625,0.79325,0.37859087920188905,0.825,0.9141119999999999,9.995658008989348e-05
6,0.4234880256652832,0.8195,0.43251237654685976,0.793,0.8873999999999999,9.993216197035139e-05
7,0.414435320854187,0.81525,0.3659627091884613,0.832,0.923028,9.990232305719943e-05
8,0.40160424447059634,0.8225,0.34829359769821167,0.842,0.921376,9.986706662261065e-05
9,0.38751790738105774,0.832,0.41411695861816405,0.809,0.8989320000000001,9.982639653285045e-05
10,0.3860677645206451,0.8245,0.36957975959777833,0.846,0.92162,9.978031724785244e-05
11,0.36340381717681886,0.84575,0.37627072405815126,0.852,0.92782,9.972883382072951e-05
12,0.37513025498390196,0.841,0.2866392548084259,0.874,0.947916,9.96719518972196e-05
13,0.3475934453010559,0.84925,0.41408355164527894,0.844,0.911644,9.960967771506664e-05
14,0.3542139313220978,0.84925,0.4203150997161865,0.834,0.910552,9.954201810333643e-05
15,0.3629321491718292,0.83625,0.34647745203971864,0.871,0.937028,9.94689804816679e-05
16,0.3170025743246078,0.86525,0.31421435499191286,0.867,0.948056,9.93905728594593e-05
17,0.33629083490371703,0.85175,0.294097617149353,0.884,0.9495319999999999,9.930680383498997e-05
18,0.3417926127910614,0.85375,0.27778134679794314,0.883,0.9554440000000001,9.921768259447744e-05
19,0.32735185527801514,0.8525,0.3108145267963409,0.863,0.9481879999999999,9.912321891107008e-05
20,0.31246624279022217,0.86675,0.2753833611011505,0.888,0.952732,9.902342314377522e-05
21,0.35108665776252745,0.8495,0.26054670453071593,0.896,0.9598079999999999,9.891830623632336e-05
22,0.299109760761261,0.8725,0.27620870852470397,0.896,0.954748,9.880787971596798e-05
23,0.29478421807289124,0.86925,0.30552112555503846,0.889,0.95124,9.869215569222141e-05
24,0.3102459843158722,0.86475,0.31558102250099185,0.879,0.946788,9.857114685552697e-05
25,0.30633311855793,0.86825,0.3272045786380768,0.864,0.94058,9.844486647586722e-05
26,0.2975691032409668,0.8715,0.30853667187690736,0.882,0.9478359999999999,9.831332840130885e-05
27,0.2949415264129639,0.88225,0.24996157336235048,0.888,0.961236,9.817654705648406e-05
28,0.2811093230247498,0.88125,0.26268286776542665,0.891,0.957916,9.803453744100867e-05
29,0.28387585234642027,0.8815,0.2344120261669159,0.895,0.964664,9.788731512783731e-05
30,0.2864275989532471,0.87625,0.28709102296829225,0.881,0.9577399999999999,9.773489626155569e-05
